kp_chi,ki_chi,kp_phi,kd_phi,ki_phi,Y
2.7839567914,1.074614923,2.9903980796,1.275455091,1.9365873175,
2.125025005,0.9417883577,0.8575715143,1.4878975795,2.7911582316,
1.3832766553,1.4918983797,2.1934386877,1.2402480496,0.2184436887,
1.4288857772,1.3874774955,1.925785157,1.7211442288,0.5641128226,
1.9533906781,1.7395479096,2.2972594519,0.8445689138,2.3812762553,
2.3800760152,0.2720544109,2.7173434687,0.7329465893,2.0662132426,
0.373874775,1.1326265253,1.1798359672,0.2580516103,1.599319864,
1.6413282657,0.1616323265,0.5809161832,1.9031806361,1.74994999,
1.7079415883,1.0190038008,1.0334066813,1.2858571714,2.224044809,
1.6605321064,0.3980796159,2.300260052,0.124424885,0.3612722545,
1.9227845569,1.3906781356,2.048809762,1.5099019804,0.3474694939,
1.4138827766,0.1404280856,2.9609921984,1.1914382877,0.6055211042,
0.6565313063,1.7127425485,1.75055011,0.9317863573,1.7325465093,
0.6181236247,0.3856771354,2.8193638728,0.2768553711,0.6031206241,
1.9719943989,0.3104620924,1.375475095,0.0452090418,1.0274054811,
2.8349669934,1.323864773,0.6139227846,1.2070414083,2.2918583717,
0.3360672134,0.5809161832,2.5205041008,1.0102020404,0.2556511302,
0.3954790958,0.3588717744,2.8769753951,1.351070214,2.3872774555,
2.2822564513,1.3826765353,2.4736947389,0.9513902781,1.7907581516,
1.8579715943,0.7565513103,1.0016003201,0.6561312262,2.6087217443,
0.5467093419,1.0874174835,0.9313862773,0.24924985,2.6717343469,
1.8969793959,1.2338467694,2.5139027806,0.5681136227,0.9661932386,
1.3424684937,1.8403680736,2.3980796159,0.900980196,2.273854771,
0.8035607121,1.9955991198,2.7413482697,1.800360072,2.9765953191,
2.75095019,0.0128025605,2.8913782757,1.00020004,2.4976995399,
1.1162232446,0.7897579516,0.4470894179,0.2376475295,0.9871974395,
2.6975395079,0.1860372074,0.8293658732,0.1672334467,2.5331066213,
0.8605721144,0.9777955591,2.6879375875,0.3320664133,2.5523104621,
1.6731346269,1.9559911982,2.8331666333,0.4228845769,0.2376475295,
0.6961392278,0.6389277856,1.7955591118,1.6683336667,0.9025805161,
1.3130626125,1.1614322865,1.3574714943,0.824564913,2.1904380876,
2.25105021,1.74914983,1.1192238448,0.3596719344,1.6299259852,
1.1234246849,1.8555711142,1.725345069,0.9713942789,1.7943588718,
1.5339067814,1.049009802,1.9695939188,1.4642928586,2.2954590918,
2.1226245249,0.3908781756,2.3566713343,0.9481896379,1.2902580516,
1.3172634527,1.2178435687,0.3144628926,0.3076615323,0.8179635927,
1.8477695539,0.074014803,1.8903780756,0.3620724145,0.0180036007,
2.0044008802,0.9617923585,2.6093218644,0.6669333867,2.3368673735,
2.1190238048,0.5213042609,0.876175235,0.7929585917,2.7077415483,
0.1926385277,1.2126425285,1.8861772354,1.4026805361,0.9061812362,
2.1898379676,0.2452490498,2.6885377075,1.9015803161,1.1600320064,
2.1976395279,0.2636527305,0.2412482496,1.1946389278,0.6103220644,
1.8027605521,0.0696139228,2.4166833367,0.374074815,1.7355471094,
1.4684936987,0.8717743549,1.9077815563,0.4460892178,1.9707941588,
0.8113622725,1.0890178036,1.3688737748,1.0306061212,0.2796559312,
2.5979195839,1.3602720544,0.6955391078,1.1894378876,0.9097819564,
1.8345669134,1.1550310062,2.2474494899,1.1814362873,1.1138227646,
0.5095019004,1.8807761552,1.974994999,0.4836967393,2.8643728746,
1.4414882977,0.8409681936,0.7459491898,0.9665933187,1.4150830166,
2.9393878776,0.9297859572,0.6853370674,1.0166033207,0.7597519504,
0.4104820964,0.1036207241,1.1516303261,0.7577515503,2.4772954591,
2.9339867974,1.2058411682,2.7275455091,1.5955191038,1.8435687137,
0.2526505301,0.9449889978,0.8905781156,1.8399679936,0.850970194,
1.9287857572,1.401080216,1.9173834767,1.6159231846,2.6069213843,
0.8731746349,1.4846969394,0.0054010802,0.9157831566,2.375875175,
1.4264852971,0.6889377876,2.424484897,0.2456491298,1.2638527706,
1.399479896,0.6205241048,2.2816563313,1.9639927986,0.7051410282,
0.8827765553,0.2300460092,0.3132626525,1.0694138828,2.0692138428,
0.175235047,1.5563112623,0.1314262853,0.224044809,2.4316863373,
2.3344668934,0.0396079216,0.8197639528,1.0986197239,2.1784356871,
1.9299859972,1.6435287057,0.200440088,0.7309461892,2.4376875375,
0.1476295259,1.3574714943,0.2406481296,1.899979996,1.3598719744,
0.4512902581,1.9267853571,2.4538907782,1.1922384477,0.5023004601,
0.3450690138,1.2654530906,0.3138627726,0.9705941188,2.4586917383,
2.5205041008,0.973794759,1.7103420684,0.5405081016,0.3372674535,
0.6799359872,0.7873574715,2.7803560712,1.6423284657,1.8405681136,
0.6709341868,0.475295059,2.2396479296,1.0402080416,2.5427085417,
0.7327465493,1.9143828766,2.0710142028,0.5061012202,0.3558711742,
0.9451890378,0.4764952991,1.4198839768,0.2544508902,2.1394278856,
0.0732146429,0.3540708142,0.0162032406,1.4222844569,0.7891578316,
2.1412282456,0.6845369074,1.9029805961,0.550910182,1.3484696939,
2.3224644929,0.2340468094,1.6455291058,1.7795559112,0.2298459692,
0.1074214843,1.8467693539,1.0598119624,0.076015203,1.9623924785,
2.2480496099,1.799959992,0.5023004601,1.50110022,2.2552510502,
2.2372474495,1.4830966193,2.5967193439,0.8181636327,2.9633926785,
1.8879775955,1.6315263053,0.0792158432,1.1558311662,1.4282856571,
1.1660332066,0.5477095419,1.4852970594,0.6473294659,0.5725145029,
1.9137827566,0.0348069614,0.5611122224,1.8683736747,0.224444889,
1.1588317664,0.3936787357,2.3800760152,0.6289257852,2.7971594319,
0.5071014203,0.6789357872,0.4416883377,1.3854770954,1.8567713543,
2.1070214043,1.4202840568,2.8625725145,1.2678535707,2.3308661732,
0.1332266453,0.924984997,2.7593518704,1.5527105421,1.1606321264,
2.9447889578,1.1518303661,0.8329665933,0.2712542509,0.5203040608,
1.7217443489,1.1958391678,1.7979595919,0.724544909,1.9665933187,
2.1346269254,0.3944788958,0.0846169234,1.2682536507,2.026005201,
0.5227045409,0.8313662733,0.9373874775,0.8013602721,1.3526705341,
0.8407681536,0.4812962593,0.0672134427,0.8901780356,2.1352270454,
2.926185237,1.5675135027,1.7871574315,1.1266253251,1.2476495299,
0.2382476495,1.2962592519,2.6471294259,0.9945989198,1.1930386077,
0.600120024,1.0818163633,1.9233846769,0.4372874575,1.6173234647,
2.8823764753,1.3138627726,2.7371474295,0.9733946789,3,
0.1224244849,1.7895579116,1.1048209642,1.0290058012,1.6425285057,
1.8093618724,0.0624124825,0.1788357672,0.6617323465,0.850370074,
2.8337667534,0.7781556311,0.3168633727,0.8449689938,0.6973394679,
1.773954791,0.7513502701,1.3286657331,1.3546709342,2.7947589518,
1.2332466493,1.0070014003,2.324264853,0.226045209,1.8699739948,
0.1938387678,0.8157631526,1.4516903381,1.0098019604,2.6951390278,
1.4180836167,1.7979595919,1.0982196439,0.1732346469,1.3730746149,
0.6331266253,0.1272254451,2.75035007,1.600720144,0.7951590318,
0.6571314263,1.9639927986,2.2678535707,0.7221444289,2.8145629126,
1.4690938188,1.473894779,1.4936987397,0.5833166633,0.6841368274,
0.1524304861,0.4348869774,0.9229845969,0.2920584117,0.5851170234,
1.9839967994,0.5909181836,0.7087417483,1.4782956591,0.450690138,
1.7541508302,0.2336467293,0.2046409282,1.4450890178,1.6611322264,
1.6851370274,0.4908981796,0.5443088618,1.5627125425,0.925385077,
1.5591118224,0.3592718544,0.9577915583,0.7461492298,2.2096419284,
0.3156631326,1.3262652531,0.2832566513,1.7643528706,2.2330466093,
2.8211642328,0.5917183437,2.8013602721,1.2902580516,0.6199239848,
2.7479495899,0.5877175435,0.1176235247,1.0566113223,2.2648529706,
2.5145029006,1.6295259052,2.2234446889,0.4848969794,2.7413482697,
2.5943188638,0.7109421884,1.0670134027,0.9381876375,0.1698339668,
0.873774755,1.6891378276,1.3802760552,1.3346669334,1.8831766353,
1.7427485497,0.8589717944,1.8357671534,1.7467493499,1.974994999,
2.6867373475,1.6419283857,1.8663732747,1.2658531706,0.0612122424,
1.451090218,1.7295459092,0.223844769,0.7917583517,1.7685537107,
0.2364472895,1.8875775155,1.4822964593,0.5209041808,1.9029805961,
1.124024805,0.7429485897,1.5531106221,0.9193838768,2.5091018204,
1.2236447289,1.1378275655,1.2032406481,1.6679335867,0.5287057411,
0.4770954191,0.0612122424,1.6323264653,1.1426285257,1.2536507301,
0.3318663733,1.3174634927,0.9031806361,1.5819163833,0.5191038208,
2.2786557311,1.474694939,2.3362672535,0.4212842569,1.9965993199,
1.1396279256,0.9201840368,1.3118623725,1.325465093,0.6127225445,
1.9443888778,1.4278855771,2.3350670134,0.624124825,1.4762952591,
2.8613722745,0.2088417684,1.6119223845,1.5291058212,1.1402280456,
1.6335267053,0.9817963593,1.7799559912,0.950590118,1.1390278056,
2.7881576315,0.6381276255,1.5711142228,0.700540108,0.6235247049,
1.6125225045,0.5793158632,1.6815363073,0.773754751,2.600920184,
0.3174634927,1.9303860772,2.9855971194,0.923784757,2.3266653331,
0.4080816163,0.5037007401,2.0194038808,0.2388477696,1.2410482096,
0.7273454691,1.0402080416,0.9265853171,1.9091818364,0.00060012,
2.0206041208,0.3020604121,2.9477895579,0.1788357672,0.8587717544,
0.7465493099,0.3036607321,2.224044809,1.8419683937,0.7411482296,
0.5389077816,0.8225645129,2.7467493499,1.8923784757,1.3688737748,
1.7121424285,1.5523104621,1.1768353671,0.7529505901,1.9659931986,
0.2958591718,1.5423084617,0.2514502901,0.7369473895,0.900780156,
0.2478495699,1.5855171034,0.3390678136,0.9573914783,1.5027005401,
2.275655131,1.5163032607,2.9339867974,1.449889978,2.1838367674,
0.3222644529,1.2190438088,0.2478495699,1.4842968594,1.699539908,
1.6107221444,0.9945989198,0.0234046809,0.925785157,1.9443888778,
2.7803560712,0.1360272054,2.4694938988,1.6711342268,0.8605721144,
2.4796959392,0.8941788358,0.0732146429,0.2192438488,1.0970194039,
0.1782356471,1.5711142228,1.625125025,1.3046609322,1.5549109822,
2.8463692739,1.5363072615,0.4728945789,1.3522704541,1.4474894979,
1.8867773555,0.150830166,1.8285657131,0.7817563513,1.0784156831,
1.4948989798,1.0594118824,0.5893178636,0.4272854571,0.4296859372,
1.6443288658,1.3274654931,1.2806561312,0.8933786757,0.9115823165,
0.2448489698,0.7653530706,2.7551510302,1.1542308462,0.9697939588,
0.8077615523,1.3974794959,2.6417283457,1.4966993399,1.7019403881,
0.3828765753,1.8399679936,2.6693338668,1.5979195839,0.9391878376,
1.3562712543,0.4096819364,0.5299059812,1.5715143029,0.7291458292,
0.4782956591,1.3110622124,1.8867773555,0.4408881776,1.049609922,
0.4722944589,0.9669933987,0.5467093419,0.7429485897,0.8173634727,
1.0352070414,1.4314862973,1.3346669334,0.9809961992,2.1406281256,
0.6523304661,0.6813362673,0.7585517103,1.2842568514,0.3450690138,
2.776155231,0.8797759552,2.1022204441,0.2656531306,1.0214042809,
1.8135627125,0.224844969,2.0170034007,0.2680536107,0.3966793359,
2.4634926985,1.4854970994,2.8859771954,1.8031606321,2.8175635127,
0.3894778956,0.8465693139,1.2122424485,0.4088817764,2.2966593319,
2.3794758952,1.8335667133,0.3972794559,0.4948989798,1.725945189,
2.3536707341,0.6165233047,1.6575315063,0.8377675535,1.7637527506,
0.4404880976,1.4326865373,0.2016403281,1.9623924785,0.0594118824,
1.7667533507,0.5981196239,2.4034806961,0.7113422685,2.950190038,
1.5159031806,0.4384876975,0.8209641928,1.2434486897,2.149629926,
2.2156431286,0.1368273655,2.8055611122,0.3636727345,1.8585717143,
1.9437887578,0.6937387477,1.7337467493,1.799559912,2.7041408282,
1.7577515503,1.7443488698,0.4980996199,0.0048009602,1.4156831366,
0.5305061012,0.0844168834,0.1638327666,0.324864973,2.7467493499,
2.9555911182,0.4304860972,0.5563112623,0.124824965,2.8271654331,
2.049409882,1.6967393479,0.4326865373,0.7133426685,0.2328465693,
0.150630126,0.6553310662,0.6607321464,1.4446889378,1.5957191438,
1.524304861,1.6043208642,1.4816963393,0.9173834767,0.9019803961,
1.899379876,0.7341468294,0.075615123,0.2636527305,1.8069613923,
2.2540508102,0.9897979596,2.024804961,0.6653330666,1.3592718544,
2.5331066213,1.9223844769,2.7659531906,1.6851370274,0.2076415283,
1.7913582717,0.0216043209,0.49989998,0.4892978596,0.7111422284,
2.1214242849,1.6983396679,0.3612722545,0.1284256851,0.8275655131,
0.7735547109,1.5895179036,2.4580916183,1.8367673535,2.0860172034,
0.9901980396,1.2854570914,1.7127425485,0.3096619324,2.2810562112,
0.8881776355,1.3546709342,2.3140628126,1.3706741348,2.3038607722,
1.75115023,0.0588117624,0.8149629926,1.5807161432,1.1030206041,
1.9929985997,0.2132426485,1.6689337868,1.9719943989,1.0058011602,
1.8369673935,0.7829565913,0.600120024,1.7827565513,1.5075015003,
2.7821564313,1.6567313463,2.050010002,1.9763952791,0.3960792158,
0.6865373075,1.6047209442,1.8543708742,0.3228645729,0.4668933787,
2.6633326665,1.5355071014,1.1324264853,0.2600520104,2.6831366273,
2.7767553511,1.4298859772,2.9675935187,1.6919383877,0.7069413883,
2.7323464693,0.2880576115,0.8857771554,0.350470094,0.8401680336,
1.1978395679,1.7599519904,0.2214442889,0.0524104821,0.0624124825,
1.0940188038,0.0096019204,1.0184036807,1.2278455691,2.8829765953,
2.4646929386,0.5353070614,0.7051410282,1.0922184437,2.4886977395,
0.8413682737,0.5397079416,2.8817763553,0.5829165833,1.0052010402,
0.9175835167,1.9355871174,0.5593118624,0.6433286657,0.8215643129,
1.2068413683,0.4360872174,0.7357471494,1.0134026805,0.550310062,
0.6151230246,0.0360072014,0.5527105421,1.375475095,2.3776755351,
1.7295459092,0.3300660132,0.373874775,1.7955591118,1.1450290058,
1.199039808,1.898779756,2.5271054211,1.0234046809,0.325265053,
1.0076015203,1.0870174035,1.2830566113,1.5967193439,0.4620924185,
1.874174835,0.6653330666,0.948789758,0.9073814763,1.9587917584,
1.425285057,0.2212442488,1.9611922384,1.8631726345,0.8485697139,
1.4036807361,1.6903380676,0.0204040808,0.6477295459,0.5779155831,
1.2776555311,0.6133226645,2.8229645929,1.7091418284,0.6775355071,
0.1800360072,1.0842168434,1.4264852971,1.4894978996,1.1468293659,
0.300660132,0.0608121624,0.5821164233,1.2626525305,0.4692938588,
2.3596719344,0.1932386477,0.5953190638,1.3826765353,1.7475495099,
1.6647329466,0.4416883377,1.4858971794,0.8117623525,1.7199439888,
1.6653330666,1.3074614923,1.1534306861,0.2648529706,2.2468493699,
1.2338467694,1.1466293259,0.873774755,1.9543908782,1.3370674135,
2.0344068814,1.4146829366,0.6337267453,1.5803160632,2.5433086617,
0.2280456091,1.423884777,0.5923184637,0.4328865773,2.9969993999,
0.9589917984,0.6549309862,0.074414883,0.1920384077,2.0914182837,
2.1700340068,1.8811762352,1.8123624725,0.3840768154,2.6681336267,
1.8813762753,0.4676935387,0.7933586717,1.7851570314,2.2108421684,
1.6095219044,1.1046209242,0.8683736747,1.3194638928,0.7147429486,
1.00040008,1.850370074,2.0662132426,1.975195039,0.175835167,
1.1774354871,1.3486697339,1.8459691938,1.0906181236,0.9367873575,
2.4790958192,1.3310662132,2.1730346069,0.3656731346,1.2440488098,
1.7703540708,0.0840168034,1.9683936787,1.7971594319,1.6323264653,
0.9271854371,0.7949589918,2.1442288458,1.1818363673,0.2814562913,
0.4674934987,1.7115423085,2.7617523505,0.7041408282,0.9037807562,
0.5833166633,1.6083216643,0.9871974395,0.823764753,2.974794959,
2.5811162232,0.4016803361,0.2460492098,0.1312262452,2.4982996599,
0.6931386277,0.7233446689,0.0042008402,0.0388077616,2.6147229446,
1.7223444689,1.0034006801,1.724144829,0.525705141,2.9441888378,
1.9389877976,1.5343068614,1.0070014003,0.8733746749,1.6155231046,
2.0020004001,1.4014802961,0.4158831766,1.8899779956,1.7973594719,
2.4334866973,0.5301060212,0.1230246049,1.0138027606,1.4090818164,
2.1928385677,1.0638127626,2.851170234,0.9453890778,2.6033206641,
0.5485097019,0.1772354471,0.975195039,1.0118023605,0.99919984,
2.7089417884,0.5605121024,2.6267253451,0.3736747349,2.6327265453,
2.2852570514,0.3232646529,1.1234246849,1.3086617323,1.398879776,
2.3362672535,1.6811362272,2.549309862,1.9387877576,2.6171234247,
2.7533506701,1.1430286057,1.599319864,0.3212642529,0.1110222044,
1.4312862573,1.0026005201,0.2640528106,1.4470894179,1.1528305661,
1.0766153231,0.5053010602,2.99879976,0.4232846569,1.3046609322,
0.0552110422,0.3644728946,1.1300260052,1.0766153231,0.6517303461,
1.0694138828,1.0886177235,1.898779756,1.4150830166,0.549109822,
2.7167433487,0.724944989,0.2736547309,1.5975195039,1.0466093219,
2.9405881176,1.6555311062,0.0108021604,0.1860372074,1.375475095,
0.6217243449,0.6529305861,1.4144828966,1.9271854371,2.5379075815,
1.2626525305,1.3218643729,2.6921384277,0.100820164,2.2156431286,
1.5921184237,1.2902580516,0.8935787157,1.9583916783,0.9313862773,
2.2450490098,0.4644928986,2.2036407281,0.450090018,1.5801160232,
1.625725145,1.8599719944,2.1736347269,0.6181236247,2.3320664133,
1.3682736547,1.8387677536,2.7923584717,0.650130026,2.8583716743,
1.3472694539,1.0634126825,2.9915983197,0.7949589918,1.3964792959,
0.9937987598,1.1658331666,2.8307661532,1.5287057411,2.1124224845,
2.3620724145,1.0354070814,0.8029605921,0.5733146629,0.0036007201,
2.225845169,0.725745149,2.7233446689,1.0418083617,1.6485297059,
0.4014802961,0.2268453691,1.4900980196,1.9839967994,2.5733146629,
2.0566113223,0.1780356071,2.8061612322,1.6895379076,2.1688337668,
0.4056811362,0.7229445889,1.299859972,0.5221044209,0.3144628926,
2.7887577516,1.0770154031,0.8353670734,1.524704941,1.1648329666,
1.8849769954,0.1172234447,1.5279055811,1.8571714343,0.076215243,
2.400480096,1.023804761,0.5281056211,1.8639727946,1.8711742348,
0.3036607321,1.2818563713,0.0210042008,0.6985397079,0.5065013003,
2.6453290658,0.9673934787,2.0680136027,0.1716343269,1.1894378876,
0.2826565313,0.9801960392,0.2766553311,0.2700540108,1.3718743749,
2.5871174235,0.8137627526,1.3226645329,1.6607321464,2.050610122,
2.4868973795,1.173834767,2.7407481496,1.7339467894,0.7561512302,
2.5103020604,0.6909381876,0.4956991398,0.5389077816,2.0296059212,
0.5797159432,1.5487097419,0.2670534107,0.8325665133,0.5545109022,
2.6531306261,0.2764552911,2.4586917383,1.5911182236,2.125625125,
2.5217043409,1.8691738348,0.350470094,0.8053610722,1.7127425485,
1.3940788158,1.8223644729,0.9667933587,1.3554710942,2.5787157431,
1.5603120624,0.6737347469,0.3276655331,1.9567913583,1.3640728146,
1.5177035407,1.9547909582,0.7717543509,1.7127425485,2.5307061412,
1.2770554111,1.4162832567,0.3786757351,1.8791758352,1.8309661932,
0.5647129426,1.8383676735,0.2334466893,1.9151830366,0.9973994799,
0.973994799,0.0364072815,2.5673134627,0.2372474495,0.7717543509,
0.0528105621,1.2986597319,1.0856171234,1.3474694939,2.9531906381,
2.3074614923,1.3518703741,2.7377475495,1.2050410082,2.3176635327,
0.5737147429,0.8301660332,1.0898179636,0.6157231446,2.3224644929,
0.4632926585,0.773754751,2.8979795959,0.1628325665,1.5159031806,
1.6737347469,1.6451290258,1.5405081016,1.2422484497,0.0894178836,
2.2396479296,1.0946189238,0.6469293859,0.8965793159,2.1460292058,
0.5035007001,1.7387477495,0.2310462092,0.7421484297,2.2822564513,
0.0396079216,1.3526705341,2.5313062613,1.9483896779,2.0674134827,
0.5209041808,0.6681336267,0.1524304861,0.3980796159,2.1478295659,
1.0424084817,1.7543508702,1.9647929586,0.6777355471,0.9937987598,
2.7455491098,0.8701740348,0.8611722344,1.6631326265,0.2838567714,
0.5911182236,1.8235647129,2.3116623325,0.7637527506,2.3908781756,
1.3880776155,1.5403080616,1.6797359472,0.2668533707,1.5237047409,
2.0854170834,0.7533506701,1.8975795159,0.6553310662,2.7785557111,
0.8233646729,1.5923184637,1.4636927385,0.3064612923,2.1604320864,
2.1538307662,1.6671334267,2.8313662733,0.49969994,0.0090018004,
